time	best_bid	best_ask
1794.86	15.25	15.26
1795.261	15.25	15.26
1795.461	15.25	15.26
1795.861	15.25	15.26
1795.962	15.25	15.26
1796.06	15.25	15.26
1796.16	15.25	15.26
1796.264	15.25	15.26
1796.362	15.25	15.26
1796.563	15.25	15.26
1796.962	15.25	15.26
1797.062	15.25	15.26
1797.162	15.25	15.26
1797.361	15.25	15.26
1797.664	15.25	15.26
1797.763	15.25	15.26
1797.964	15.25	15.26
1798.063	15.25	15.26
1798.163	15.25	15.26
1798.263	15.25	15.26
1798.863	15.25	15.26
1799.065	15.24	15.25
1799.161	15.24	15.25
1799.262	15.24	15.25
1799.364	15.24	15.25
1799.464	15.24	15.25
1799.565	15.24	15.25
1799.67	15.24	15.25
1799.765	15.24	15.25
1799.865	15.24	15.25
1799.964	15.24	15.25
1800.064	15.24	15.25
1800.166	15.24	15.25
1800.264	15.24	15.25
1800.464	15.24	15.25
1800.563	15.25	15.26
1800.668	15.25	15.26
1800.767	15.25	15.26
1800.866	15.25	15.26
1800.966	15.25	15.26
1801.066	15.25	15.26
1801.163	15.25	15.26
1801.365	15.25	15.26
1801.465	15.25	15.26
1801.563	15.25	15.26
1801.766	15.25	15.26
1801.867	15.25	15.26
1801.967	15.25	15.26
1802.265	15.25	15.26
1802.466	15.25	15.26
1802.667	15.25	15.26
1802.767	15.25	15.26
1802.865	15.25	15.26
1802.966	15.25	15.26
1803.066	15.25	15.26
1803.165	15.25	15.26
1803.266	15.25	15.26
1803.366	15.25	15.26
1803.465	15.25	15.26
1803.766	15.25	15.26
1804.067	15.24	15.25
1804.169	15.24	15.25
1804.266	15.24	15.25
1804.366	15.24	15.25
1804.466	15.24	15.25
1804.667	15.24	15.25
1804.765	15.24	15.25
1804.866	15.24	15.25
1804.966	15.24	15.25
1805.167	15.24	15.25
1805.267	15.25	15.26
1805.366	15.25	15.26
1805.467	15.25	15.26
1805.569	15.25	15.26
1805.669	15.25	15.26
1805.768	15.25	15.26
1805.869	15.25	15.26
1805.967	15.25	15.26
1806.269	15.25	15.26
1806.366	15.25	15.26
1806.569	15.25	15.26
1806.668	15.25	15.26
1806.767	15.25	15.26
1806.969	15.25	15.26
1807.268	15.25	15.26
1807.368	15.25	15.26
1807.467	15.25	15.26
1807.568	15.25	15.26
1807.667	15.25	15.26
1807.769	15.25	15.26
1807.869	15.25	15.26
1808.067	15.25	15.26
1808.167	15.25	15.26
1808.269	15.25	15.26
1808.369	15.25	15.26
1808.469	15.25	15.26
1808.668	15.25	15.26
1808.767	15.25	15.26
1808.968	15.25	15.26
1809.07	15.25	15.26
1809.167	15.25	15.26
1809.268	15.25	15.26
1809.469	15.25	15.26
1809.57	15.25	15.26
1809.669	15.25	15.26
1809.769	15.25	15.26
1809.871	15.25	15.26
1809.968	15.25	15.26
1810.07	15.25	15.26
1810.368	15.25	15.26
1810.469	15.25	15.26
1810.568	15.25	15.26
1810.67	15.25	15.26
1810.77	15.25	15.26
1810.87	15.25	15.26
1811.47	15.25	15.26
1811.569	15.25	15.26
1811.873	15.25	15.26
1811.969	15.26	15.27
1812.068	15.26	15.27
1812.171	15.26	15.27
1812.272	15.26	15.27
1812.371	15.26	15.27
1812.472	15.26	15.27
1812.572	15.26	15.27
1812.671	15.26	15.27
1812.772	15.26	15.27
1812.871	15.26	15.27
1812.974	15.26	15.27
1813.075	15.26	15.27
1813.169	15.26	15.27
1813.27	15.26	15.27
1813.372	15.26	15.27
1813.469	15.26	15.27
1813.571	15.26	15.27
1813.671	15.26	15.27
1813.772	15.26	15.27
1813.875	15.26	15.27
1813.973	15.26	15.27
1814.074	15.26	15.27
1814.174	15.26	15.27
1814.273	15.26	15.27
1814.371	15.26	15.27
1814.47	15.26	15.27
1814.57	15.26	15.27
1814.673	15.26	15.27
1814.772	15.26	15.27
1814.872	15.26	15.27
1814.972	15.26	15.27
1815.071	15.26	15.27
1815.172	15.26	15.27
1815.271	15.26	15.27
1815.372	15.26	15.27
1815.472	15.26	15.27
1815.573	15.26	15.27
1815.674	15.26	15.27
1815.771	15.26	15.27
1815.871	15.26	15.27
1815.972	15.26	15.27
1816.572	15.26	15.27
1816.673	15.26	15.27
1816.772	15.26	15.27
1816.871	15.26	15.27
1816.973	15.26	15.27
1817.074	15.26	15.27
1817.174	15.26	15.27
1817.273	15.26	15.27
1817.374	15.26	15.27
1817.474	15.26	15.27
1817.573	15.26	15.27
1817.673	15.26	15.27
1817.775	15.26	15.27
1817.971	15.26	15.27
1818.072	15.26	15.27
1818.173	15.26	15.27
1818.272	15.26	15.27
1818.374	15.26	15.27
1818.574	15.26	15.27
1818.675	15.26	15.27
1818.873	15.27	15.28
1818.976	15.27	15.28
1819.076	15.27	15.28
1819.176	15.27	15.28
1819.273	15.27	15.28
1819.375	15.27	15.28
1819.474	15.27	15.28
1819.574	15.27	15.28
1819.675	15.27	15.28
1819.774	15.27	15.28
1819.877	15.27	15.28
1819.975	15.27	15.28
1820.073	15.27	15.28
1820.174	15.27	15.28
1820.275	15.27	15.28
1820.375	15.27	15.28
1820.475	15.27	15.28
1820.576	15.27	15.28
1820.675	15.27	15.28
1820.773	15.27	15.28
1820.875	15.27	15.28
1821.073	15.27	15.28
1821.175	15.27	15.28
1821.274	15.27	15.28
1821.375	15.27	15.28
1821.475	15.27	15.28
1821.575	15.28	15.29
1821.675	15.28	15.29
1821.775	15.28	15.29
1821.883	15.28	15.29
1821.978	15.28	15.29
1822.079	15.28	15.29
1822.178	15.28	15.29
1822.278	15.28	15.29
1822.377	15.28	15.29
1822.477	15.28	15.29
1822.578	15.28	15.29
1822.677	15.28	15.29
1822.778	15.28	15.29
1822.879	15.28	15.29
1822.975	15.28	15.29
1823.077	15.28	15.29
1823.175	15.28	15.29
1823.279	15.29	15.3
1823.381	15.29	15.3
1823.479	15.29	15.3
1823.573	15.29	15.3
1823.677	15.28	15.29
1823.777	15.28	15.29
1823.878	15.28	15.29
1823.978	15.28	15.29
1824.077	15.28	15.29
1824.178	15.28	15.29
1824.278	15.28	15.29
1824.375	15.28	15.29
1824.475	15.28	15.29
1824.677	15.28	15.29
1824.776	15.29	15.3
1824.877	15.29	15.3
1824.975	15.29	15.3
1825.075	15.29	15.3
1825.176	15.28	15.29
1825.277	15.28	15.29
1825.376	15.28	15.29
1825.477	15.28	15.29
1825.577	15.28	15.29
1825.676	15.28	15.29
1825.781	15.27	15.28
1825.881	15.27	15.28
1825.98	15.27	15.28
1826.079	15.27	15.28
1826.178	15.27	15.28
1826.278	15.27	15.28
1826.378	15.27	15.28
1826.577	15.27	15.28
1826.677	15.27	15.28
1826.776	15.27	15.28
1826.875	15.27	15.28
1826.976	15.27	15.28
1827.081	15.28	15.29
1827.18	15.28	15.29
1827.279	15.28	15.29
1827.378	15.28	15.29
1827.478	15.28	15.29
1827.577	15.28	15.29
1827.677	15.28	15.29
1827.778	15.28	15.29
1827.878	15.28	15.29
1827.979	15.28	15.29
1828.079	15.28	15.29
1828.179	15.28	15.29
1828.279	15.28	15.29
1828.38	15.28	15.29
1828.479	15.28	15.29
1828.577	15.28	15.29
1828.677	15.28	15.29
1828.778	15.28	15.29
1828.977	15.29	15.3
1829.079	15.29	15.3
1829.178	15.29	15.3
1829.379	15.29	15.3
1829.58	15.29	15.3
1829.678	15.29	15.3
1829.777	15.29	15.3
1829.878	15.29	15.3
1829.979	15.29	15.3
1830.081	15.29	15.3
1830.179	15.29	15.3
1830.281	15.29	15.3
1830.38	15.29	15.3
1830.48	15.29	15.3
1830.581	15.29	15.3
1830.679	15.29	15.3
1830.779	15.29	15.3
1830.877	15.29	15.3
1830.979	15.29	15.3
1831.08	15.29	15.3
1831.28	15.29	15.3
1831.38	15.29	15.3
1831.48	15.29	15.3
1831.579	15.29	15.3
1831.679	15.29	15.3
1831.781	15.29	15.3
1831.88	15.29	15.3
1831.978	15.29	15.3
1832.18	15.29	15.3
1832.28	15.29	15.3
1832.38	15.29	15.3
1832.48	15.29	15.3
1832.583	15.28	15.29
1832.677	15.28	15.29
1832.78	15.28	15.29
1832.885	15.28	15.29
1832.981	15.28	15.29
1833.079	15.28	15.29
1833.181	15.28	15.29
1833.28	15.28	15.29
1833.38	15.28	15.29
1833.48	15.28	15.29
1833.582	15.28	15.29
1833.681	15.28	15.29
1833.78	15.28	15.29
1833.886	15.28	15.29
1833.982	15.28	15.29
1834.082	15.28	15.29
1834.182	15.28	15.29
1834.284	15.28	15.29
1834.382	15.28	15.29
1834.481	15.28	15.29
1834.581	15.28	15.29
1834.681	15.28	15.29
1835.18	15.28	15.29
1835.282	15.28	15.29
1835.382	15.28	15.29
1835.581	15.28	15.29
1835.682	15.28	15.29
1835.781	15.28	15.29
1835.982	15.28	15.29
1836.082	15.28	15.29
1836.181	15.28	15.29
1836.582	15.28	15.29
1836.681	15.28	15.29
1836.781	15.28	15.29
1836.885	15.28	15.29
1836.981	15.28	15.29
1837.182	15.28	15.29
1837.283	15.28	15.29
1837.381	15.28	15.29
1837.681	15.28	15.29
1837.781	15.28	15.29
1838.282	15.28	15.29
1838.583	15.28	15.29
1838.682	15.28	15.29
1838.782	15.28	15.29
1838.885	15.28	15.29
1839.284	15.27	15.28
1839.381	15.27	15.28
1839.483	15.27	15.28
1839.582	15.27	15.28
1839.683	15.27	15.28
1839.783	15.27	15.28
1839.886	15.27	15.28
1839.985	15.27	15.28
1840.084	15.28	15.29
1840.184	15.28	15.29
1840.284	15.28	15.29
1840.383	15.28	15.29
1840.485	15.28	15.29
1840.583	15.28	15.29
1840.685	15.28	15.29
1841.083	15.28	15.29
1841.185	15.28	15.29
1841.284	15.28	15.29
1841.484	15.28	15.29
1841.582	15.28	15.29
1841.686	15.28	15.29
1841.783	15.28	15.29
1841.89	15.28	15.29
1841.986	15.28	15.29
1842.084	15.28	15.29
1842.186	15.28	15.29
1842.285	15.28	15.29
1842.384	15.28	15.29
1842.482	15.28	15.29
1842.586	15.29	15.3
1842.686	15.29	15.3
1842.786	15.29	15.3
1842.89	15.29	15.3
1842.987	15.29	15.3
1843.386	15.29	15.3
1843.487	15.29	15.3
1843.586	15.29	15.3
1843.688	15.29	15.3
1843.788	15.29	15.3
1843.89	15.29	15.3
1843.987	15.29	15.3
1844.086	15.29	15.3
1844.187	15.29	15.3
1844.286	15.29	15.3
1844.386	15.29	15.3
1844.486	15.29	15.3
1844.588	15.29	15.3
1844.688	15.29	15.3
1844.786	15.29	15.3
1844.887	15.29	15.3
1844.987	15.29	15.3
1845.085	15.29	15.3
1845.186	15.29	15.3
1845.285	15.29	15.3
1845.387	15.29	15.3
1845.589	15.29	15.3
1845.687	15.29	15.3
1845.785	15.29	15.3
1845.887	15.29	15.3
1846.185	15.29	15.3
1846.288	15.28	15.29
1846.386	15.28	15.29
1846.487	15.28	15.29
1846.584	15.28	15.29
1846.686	15.28	15.29
1846.887	15.28	15.29
1846.984	15.28	15.29
1847.086	15.28	15.29
1847.187	15.28	15.29
1847.289	15.28	15.29
1847.389	15.28	15.29
1847.587	15.28	15.29
1847.686	15.28	15.29
1847.787	15.28	15.29
1847.886	15.28	15.29
1847.988	15.28	15.29
1848.087	15.28	15.29
1848.187	15.28	15.29
1848.285	15.28	15.29
1848.387	15.28	15.29
1848.484	15.28	15.29
1848.587	15.29	15.3
1848.686	15.29	15.3
1848.786	15.29	15.3
1848.887	15.29	15.3
1849.087	15.29	15.3
1849.288	15.29	15.3
1849.388	15.29	15.3
1849.488	15.29	15.3
1849.589	15.29	15.3
1849.688	15.29	15.3
1849.987	15.29	15.3
1850.088	15.29	15.3
1850.189	15.29	15.3
1850.291	15.29	15.3
1850.389	15.29	15.3
1850.49	15.29	15.3
1850.589	15.29	15.3
1850.687	15.29	15.3
1850.788	15.29	15.3
1850.889	15.29	15.3
1850.989	15.29	15.3
1851.39	15.29	15.3
1851.689	15.29	15.3
1851.787	15.29	15.3
1851.889	15.29	15.3
1851.987	15.29	15.3
1852.09	15.29	15.3
1852.19	15.29	15.3
1852.288	15.29	15.3
1852.488	15.29	15.3
1852.589	15.29	15.3
1852.991	15.29	15.3
1853.09	15.29	15.3
1853.29	15.29	15.3
1853.49	15.29	15.3
1853.591	15.29	15.3
1853.691	15.29	15.3
1853.791	15.29	15.3
1854.191	15.29	15.3
1854.291	15.29	15.3
1854.392	15.29	15.3
1854.49	15.29	15.3
1854.589	15.29	15.3
1854.689	15.29	15.3
1854.79	15.29	15.3
1854.889	15.29	15.3
1854.991	15.29	15.3
1855.089	15.29	15.3
1855.289	15.29	15.3
1855.491	15.29	15.3
1855.591	15.29	15.3
1855.791	15.29	15.3
1855.891	15.29	15.3
1856.091	15.29	15.3
1856.29	15.29	15.3
1856.491	15.29	15.3
1856.89	15.29	15.3
1856.99	15.29	15.3
1857.093	15.29	15.3
1857.192	15.29	15.3
1857.59	15.29	15.3
1857.892	15.29	15.3
1858.092	15.29	15.3
1858.192	15.29	15.3
1858.292	15.29	15.3
1858.391	15.29	15.3
1858.491	15.29	15.3
1858.592	15.29	15.3
1858.79	15.29	15.3
1859.091	15.29	15.3
1859.292	15.29	15.3
1859.694	15.29	15.3
1859.894	15.29	15.3
1859.993	15.29	15.3
1860.093	15.29	15.3
1860.193	15.29	15.3
1860.292	15.29	15.3
1860.392	15.29	15.3
1860.493	15.29	15.3
1860.592	15.29	15.3
1860.692	15.29	15.3
1860.793	15.29	15.3
1860.997	15.3	15.31
1861.093	15.3	15.31
1861.195	15.3	15.31
1861.293	15.3	15.31
1861.395	15.3	15.31
1861.496	15.3	15.31
1861.693	15.3	15.31
1861.794	15.3	15.31
1861.895	15.3	15.31
1861.995	15.3	15.31
1862.092	15.3	15.31
1862.193	15.3	15.31
1862.294	15.3	15.31
1862.394	15.3	15.31
1862.493	15.3	15.31
1862.594	15.3	15.31
1862.694	15.3	15.31
1862.894	15.3	15.31
1862.996	15.3	15.31
1863.096	15.3	15.31
1863.196	15.3	15.31
1863.294	15.3	15.31
1863.394	15.3	15.31
1863.495	15.3	15.31
1863.794	15.3	15.31
1863.895	15.3	15.31
1863.994	15.3	15.31
1864.295	15.3	15.31
1864.395	15.3	15.31
1864.494	15.3	15.31
1864.694	15.3	15.31
1864.794	15.3	15.31
1864.994	15.3	15.31
1865.094	15.3	15.31
1865.195	15.3	15.31
1865.296	15.3	15.31
1865.595	15.29	15.3
1865.698	15.29	15.3
1865.796	15.29	15.3
1866.296	15.29	15.3
1866.395	15.29	15.3
1866.495	15.29	15.3
1866.596	15.29	15.3
1866.695	15.29	15.3
1866.796	15.29	15.3
1866.896	15.29	15.3
1866.998	15.29	15.3
1867.099	15.29	15.3
1867.195	15.29	15.3
1867.297	15.29	15.3
1867.395	15.29	15.3
1867.495	15.29	15.3
1868.096	15.29	15.3
1868.296	15.29	15.3
1868.397	15.29	15.3
1868.499	15.28	15.29
1868.599	15.28	15.29
1868.7	15.28	15.29
1868.798	15.28	15.29
1868.897	15.28	15.29
1868.996	15.28	15.29
1869.097	15.28	15.29
1869.198	15.28	15.29
1869.296	15.28	15.29
1869.397	15.28	15.29
1869.497	15.28	15.29
1869.603	15.28	15.29
1869.696	15.28	15.29
1869.798	15.28	15.29
1869.898	15.28	15.29
1870.097	15.28	15.29
1870.197	15.28	15.29
1870.396	15.28	15.29
1870.497	15.28	15.29
1870.599	15.28	15.29
1870.698	15.28	15.29
1870.798	15.28	15.29
1870.898	15.28	15.29
1870.998	15.28	15.29
1871.097	15.28	15.29
1871.397	15.28	15.29
1871.498	15.28	15.29
1871.699	15.28	15.29
1871.898	15.28	15.29
1871.997	15.28	15.29
1872.098	15.28	15.29
1872.198	15.28	15.29
1872.299	15.28	15.29
1872.498	15.28	15.29
1872.698	15.28	15.29
1872.797	15.28	15.29
1872.899	15.28	15.29
1872.997	15.28	15.29
1873.098	15.28	15.29
1873.198	15.28	15.29
1873.297	15.28	15.29
1873.399	15.28	15.29
1873.499	15.28	15.29
1873.599	15.28	15.29
1874.098	15.28	15.29
1874.198	15.28	15.29
1874.398	15.28	15.29
1874.999	15.28	15.29
1875.1	15.28	15.29
1875.3	15.28	15.29
1875.499	15.28	15.29
1875.698	15.28	15.29
1875.799	15.28	15.29
1875.999	15.28	15.29
1876.099	15.28	15.29
1876.299	15.28	15.29
1876.497	15.28	15.29
1877.001	15.28	15.29
1877.098	15.28	15.29
1877.301	15.28	15.29
1877.399	15.28	15.29
1877.5	15.28	15.29
1877.601	15.28	15.29
1877.803	15.28	15.29
1877.903	15.28	15.29
1878.001	15.28	15.29
1878.102	15.28	15.29
1878.202	15.28	15.29
1878.402	15.29	15.3
1878.5	15.29	15.3
1878.613	15.29	15.3
1878.703	15.3	15.31
1878.803	15.3	15.31
1878.901	15.3	15.31
1879.004	15.3	15.31
1879.103	15.3	15.31
1879.203	15.3	15.31
1879.302	15.3	15.31
1879.401	15.3	15.31
1879.601	15.3	15.31
1879.7	15.3	15.31
1879.8	15.3	15.31
1879.903	15.3	15.31
1880.101	15.3	15.31
1880.202	15.3	15.31
1880.301	15.3	15.31
1880.401	15.3	15.31
1880.501	15.3	15.31
1880.601	15.3	15.31
1881.002	15.3	15.31
1881.102	15.3	15.31
1881.201	15.3	15.31
1881.303	15.3	15.31
1881.403	15.3	15.31
1881.502	15.3	15.31
1881.613	15.3	15.31
1881.802	15.3	15.31
1882.003	15.3	15.31
1882.103	15.3	15.31
1882.202	15.3	15.31
1882.303	15.3	15.31
1882.403	15.3	15.31
1882.503	15.3	15.31
1882.603	15.3	15.31
1882.704	15.3	15.31
1882.903	15.3	15.31
1883.007	15.3	15.31
1883.104	15.3	15.31
1883.203	15.3	15.31
1883.402	15.3	15.31
1883.603	15.29	15.3
1883.703	15.29	15.3
1883.802	15.29	15.3
1883.905	15.29	15.3
1884.003	15.29	15.3
1884.105	15.29	15.3
1884.202	15.29	15.3
1884.303	15.29	15.3
1884.404	15.29	15.3
1884.61	15.29	15.3
1884.705	15.29	15.3
1884.806	15.29	15.3
1884.905	15.29	15.3
1885.004	15.29	15.3
1885.104	15.29	15.3
1885.204	15.29	15.3
1885.305	15.29	15.3
1885.404	15.29	15.3
1885.504	15.29	15.3
1885.606	15.29	15.3
1885.705	15.29	15.3
1885.803	15.29	15.3
1885.904	15.29	15.3
1886.005	15.29	15.3
1886.205	15.29	15.3
1886.304	15.29	15.3
1886.403	15.29	15.3
1886.804	15.29	15.3
1886.904	15.29	15.3
1887.006	15.29	15.3
1887.105	15.29	15.3
1887.204	15.29	15.3
1887.306	15.29	15.3
1887.406	15.29	15.3
1887.505	15.29	15.3
1887.606	15.29	15.3
1887.705	15.29	15.3
1887.805	15.29	15.3
1888.205	15.29	15.3
1888.306	15.29	15.3
1888.504	15.29	15.3
1888.707	15.29	15.3
1888.807	15.29	15.3
1888.907	15.29	15.3
1889.106	15.29	15.3
1889.208	15.28	15.29
1889.307	15.28	15.29
1889.405	15.28	15.29
1889.506	15.28	15.29
1889.608	15.28	15.29
1889.707	15.28	15.29
1889.806	15.28	15.29
1889.908	15.28	15.29
1890.006	15.28	15.29
1890.208	15.28	15.29
1890.304	15.28	15.29
1890.407	15.28	15.29
1890.506	15.28	15.29
1890.608	15.28	15.29
1890.708	15.28	15.29
1890.808	15.28	15.29
1891.006	15.28	15.29
1891.108	15.28	15.29
1891.207	15.28	15.29
1891.307	15.28	15.29
1891.407	15.28	15.29
1891.507	15.28	15.29
1891.909	15.28	15.29
1892.007	15.28	15.29
1892.108	15.28	15.29
1892.207	15.28	15.29
1892.308	15.28	15.29
1892.407	15.28	15.29
1892.508	15.28	15.29
1892.606	15.28	15.29
1892.71	15.28	15.29
1892.808	15.28	15.29
1892.909	15.28	15.29
1893.009	15.28	15.29
1893.107	15.28	15.29
1893.208	15.28	15.29
1893.309	15.28	15.29
1893.809	15.28	15.29
1893.907	15.28	15.29
1894.008	15.28	15.29
1894.309	15.28	15.29
1894.508	15.28	15.29
1894.809	15.28	15.29
1894.91	15.28	15.29
1895.309	15.28	15.29
1895.51	15.28	15.29
1895.611	15.28	15.29
1896.209	15.28	15.29
1896.409	15.28	15.29
1896.51	15.28	15.29
1896.81	15.28	15.29
1897.01	15.27	15.28
1897.11	15.27	15.28
1897.21	15.27	15.28
1897.308	15.27	15.28
1897.409	15.27	15.28
1897.509	15.27	15.28
1897.61	15.27	15.28
1897.709	15.27	15.28
1897.81	15.27	15.28
1897.91	15.27	15.28
1898.211	15.27	15.28
1898.41	15.27	15.28
1898.511	15.27	15.28
1898.611	15.27	15.28
1898.711	15.27	15.28
1898.81	15.27	15.28
1898.91	15.27	15.28
1899.01	15.28	15.29
1899.111	15.28	15.29
1899.21	15.28	15.29
1899.311	15.28	15.29
1899.41	15.28	15.29
1899.511	15.28	15.29
1899.611	15.28	15.29
1899.712	15.28	15.29
1899.811	15.28	15.29
1899.912	15.27	15.28
1900.011	15.27	15.28
1900.11	15.27	15.28
1900.211	15.27	15.28
1900.311	15.27	15.28
1900.411	15.27	15.28
1900.509	15.27	15.28
1900.611	15.27	15.28
1900.913	15.27	15.28
1901.011	15.27	15.28
1901.111	15.27	15.28
1901.211	15.27	15.28
1901.312	15.27	15.28
1901.412	15.27	15.28
1901.511	15.27	15.28
1901.614	15.27	15.28
1901.71	15.27	15.28
1901.81	15.27	15.28
1901.911	15.27	15.28
1902.013	15.27	15.28
1902.312	15.27	15.28
1902.712	15.27	15.28
1902.811	15.27	15.28
1903.112	15.27	15.28
1903.512	15.27	15.28
1903.612	15.27	15.28
1903.912	15.27	15.28
1904.012	15.27	15.28
1904.912	15.27	15.28
1905.113	15.27	15.28
1905.517	15.27	15.28
1905.615	15.27	15.28
1905.715	15.27	15.28
1905.818	15.27	15.28
1905.914	15.27	15.28
1906.016	15.27	15.28
1906.215	15.27	15.28
1906.514	15.27	15.28
1906.621	15.27	15.28
1906.716	15.27	15.28
1906.816	15.27	15.28
1906.915	15.27	15.28
1907.215	15.27	15.28
1907.313	15.27	15.28
1907.416	15.27	15.28
1907.514	15.27	15.28
1907.615	15.27	15.28
1907.715	15.27	15.28
1907.814	15.27	15.28
1907.917	15.27	15.28
1908.016	15.27	15.28
1908.117	15.27	15.28
1908.216	15.27	15.28
1908.416	15.27	15.28
1908.815	15.27	15.28
1908.916	15.27	15.28
1909.218	15.27	15.28
1909.317	15.27	15.28
1909.417	15.27	15.28
1909.616	15.27	15.28
1909.816	15.27	15.28
1909.915	15.27	15.28
1910.016	15.27	15.28
1910.115	15.27	15.28
1910.516	15.27	15.28
1910.917	15.27	15.28
1911.216	15.27	15.28
1911.419	15.27	15.28
1911.519	15.27	15.28
1911.616	15.27	15.28
1911.716	15.27	15.28
1911.817	15.27	15.28
1911.917	15.27	15.28
1912.117	15.27	15.28
1912.316	15.27	15.28
1912.518	15.27	15.28
1912.616	15.27	15.28
1912.719	15.27	15.28
1912.821	15.28	15.29
1912.918	15.28	15.29
1913.018	15.28	15.29
1913.118	15.28	15.29
1913.218	15.28	15.29
1913.318	15.28	15.29
1913.418	15.28	15.29
1913.519	15.28	15.29
1913.617	15.28	15.29
1913.817	15.28	15.29
1913.917	15.28	15.29
1914.118	15.28	15.29
1914.218	15.28	15.29
1914.819	15.28	15.29
1914.919	15.28	15.29
1915.019	15.28	15.29
1915.119	15.27	15.28
1915.221	15.27	15.28
1915.319	15.27	15.28
1915.42	15.27	15.28
1915.52	15.27	15.28
1915.618	15.27	15.28
1915.72	15.27	15.28
1915.818	15.27	15.28
1915.919	15.27	15.28
1916.019	15.27	15.28
1916.319	15.27	15.28
1916.419	15.27	15.28
1916.519	15.27	15.28
1916.92	15.27	15.28
1917.019	15.27	15.28
1917.119	15.27	15.28
1917.219	15.27	15.28
1917.318	15.27	15.28
1917.42	15.27	15.28
1917.52	15.27	15.28
1917.72	15.27	15.28
1918.019	15.27	15.28
1918.12	15.27	15.28
1918.32	15.27	15.28
1918.52	15.27	15.28
1918.619	15.27	15.28
1918.819	15.27	15.28
1918.921	15.27	15.28
1919.02	15.27	15.28
1919.119	15.27	15.28
1919.221	15.27	15.28
1919.319	15.27	15.28
1919.821	15.27	15.28
1919.921	15.27	15.28
1920.221	15.27	15.28
1920.422	15.27	15.28
1920.621	15.27	15.28
1920.822	15.27	15.28
1920.925	15.27	15.28
1921.023	15.27	15.28
1921.223	15.27	15.28
1921.322	15.27	15.28
1921.422	15.27	15.28
1921.621	15.27	15.28
1921.823	15.27	15.28
1921.923	15.27	15.28
1922.023	15.27	15.28
1922.122	15.27	15.28
1922.223	15.27	15.28
1922.322	15.27	15.28
1922.522	15.27	15.28
1922.624	15.27	15.28
1922.723	15.27	15.28
1922.824	15.27	15.28
1922.922	15.27	15.28
1923.021	15.27	15.28
1923.123	15.27	15.28
1923.223	15.27	15.28
1923.321	15.27	15.28
1923.425	15.27	15.28
1923.525	15.27	15.28
1923.625	15.27	15.28
1923.723	15.27	15.28
1923.824	15.27	15.28
1924.022	15.27	15.28
1924.223	15.27	15.28
1924.423	15.27	15.28
1924.523	15.27	15.28
1924.624	15.27	15.28
1924.924	15.27	15.28
1925.024	15.27	15.28
1925.322	15.27	15.28
1925.525	15.27	15.28
1926.225	15.27	15.28
1926.324	15.27	15.28
1926.424	15.27	15.28
1926.524	15.27	15.28
1926.625	15.27	15.28
1926.724	15.27	15.28
1926.924	15.27	15.28
1927.324	15.27	15.28
1927.524	15.27	15.28
1927.725	15.27	15.28
1927.825	15.27	15.28
1927.925	15.27	15.28
1928.026	15.27	15.28
1928.127	15.27	15.28
1928.225	15.27	15.28
1928.426	15.27	15.28
1928.625	15.27	15.28
1928.724	15.27	15.28
1928.825	15.27	15.28
1928.925	15.27	15.28
1929.025	15.27	15.28
1929.625	15.27	15.28
1929.925	15.27	15.28
1930.325	15.27	15.28
1930.427	15.27	15.28
1930.628	15.27	15.28
1930.727	15.27	15.28
1930.825	15.27	15.28
1931.025	15.27	15.28
1931.526	15.27	15.28
1931.627	15.27	15.28
1931.727	15.27	15.28
1932.028	15.27	15.28
1932.128	15.27	15.28
1932.227	15.27	15.28
1932.427	15.27	15.28
1932.527	15.27	15.28
1932.627	15.27	15.28
1932.726	15.27	15.28
1932.928	15.27	15.28
1933.028	15.27	15.28
1933.128	15.27	15.28
1933.226	15.27	15.28
1933.527	15.27	15.28
1933.928	15.27	15.28
1934.429	15.27	15.28
1935.028	15.27	15.28
1935.129	15.27	15.28
1935.228	15.27	15.28
1935.33	15.26	15.27
1935.43	15.26	15.27
1935.529	15.26	15.27
1935.63	15.26	15.27
1935.729	15.26	15.27
1935.83	15.26	15.27
1935.929	15.26	15.27
1936.031	15.26	15.27
1936.13	15.26	15.27
1936.229	15.26	15.27
1936.33	15.26	15.27
1936.53	15.26	15.27
1936.628	15.26	15.27
1936.729	15.26	15.27
1936.829	15.26	15.27
1936.929	15.26	15.27
1937.028	15.26	15.27
1937.231	15.26	15.27
1937.33	15.26	15.27
1937.429	15.26	15.27
1937.629	15.26	15.27
1937.829	15.26	15.27
1938.03	15.26	15.27
1938.231	15.26	15.27
1938.328	15.26	15.27
1938.43	15.26	15.27
1938.931	15.26	15.27
1939.031	15.26	15.27
1939.131	15.26	15.27
1939.531	15.26	15.27
1939.631	15.26	15.27
1939.73	15.26	15.27
1939.831	15.26	15.27
1939.931	15.26	15.27
1940.031	15.26	15.27
1940.132	15.26	15.27
1940.23	15.26	15.27
1940.332	15.26	15.27
1940.432	15.26	15.27
1940.632	15.26	15.27
1940.832	15.26	15.27
1940.931	15.26	15.27
1941.032	15.26	15.27
1941.43	15.26	15.27
1941.831	15.26	15.27
1942.43	15.26	15.27
1942.531	15.26	15.27
1942.632	15.26	15.27
1942.832	15.26	15.27
1942.932	15.26	15.27
1943.432	15.26	15.27
1943.631	15.26	15.27
1943.732	15.26	15.27
1943.832	15.26	15.27
1944.031	15.26	15.27
1944.133	15.26	15.27
